id,name_zh,name_en,country,country_en,url,開放第二次出國交換之同學選填,申請組別,GPA要求,年級限制,語言要求,不接受申請之學院,名額,學校年曆,註冊繳費,住宿資訊,注意事項,latitude,longitude
1292,印度理工學院印多爾分校,,印度,India,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/1292,是,一般組,GPA 達3.00分以上,,,,一學期2名。,該校年曆請見此連結,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,保證校內住宿,交換學校一覽表所列之語言能力等規定為該校之最低門檻，同學需自行確認最新資訊，如語言能力及成績是否符合該校要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識等，若未達標準，該校有權拒收。本表所提供之資訊如有與交換學校／國家／地區最新公告不符之處，申請學生應以交換學校／國家／地區之最新公告為準。經甄選錄取獲得本校推薦資格之交換生，不得於取得該校入學許可後，要求變更已取得的入學許可條件；或者是交換申請被該校拒絕後，要求以另一種條件重新提出申請。如有以上情事者，將直接取消其錄取資格。,,22.5269276
1297,印度理工學院海得拉巴分校,,印度,India,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/1297,是,一般組,GPA 達4.00分以上,,,無,一學期3名。,,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,保證校內住宿。Accommodation arranged by the host university at nominal fees.,交換學校一覽表所列之語言能力等規定為該校之最低門檻，同學需自行確認最新資訊，如語言能力及成績是否符合該校要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識等，若未達標準，該校有權拒收。本表所提供之資訊如有與交換學校／國家／地區最新公告不符之處，申請學生應以交換學校／國家／地區之最新公告為準。經甄選錄取獲得本校推薦資格之交換生，不得於取得該校入學許可後，要求變更已取得的入學許可條件；或者是交換申請被該校拒絕後，要求以另一種條件重新提出申請。如有以上情事者，將直接取消其錄取資格。,,17.5922751
1288,印度理工學院孟買分校,,印度,India,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/1288,是,一般組,,大二以上/碩一以上/博一以上學生,,,全學年1名。,Semester 1：July-November；Semester 2：January-April,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,保證校內住宿，Exchange student will be provided on campus accommodation upon their arrival as per availability.,交換學校一覽表所列之語言能力等規定為該校之最低門檻，同學需自行確認最新資訊，如語言能力及成績是否符合該校要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識等，若未達標準，該校有權拒收。本表所提供之資訊如有與交換學校／國家／地區最新公告不符之處，申請學生應以交換學校／國家／地區之最新公告為準。經甄選錄取獲得本校推薦資格之交換生，不得於取得該校入學許可後，要求變更已取得的入學許可條件；或者是交換申請被該校拒絕後，要求以另一種條件重新提出申請。如有以上情事者，將直接取消其錄取資格。,,19.1326186
1268,貝內特大學,Bennett University,印度,India,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/1268,是,一般組,GPA 達3.30分以上,,,,一學期1名。,,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,不保證住宿，相關資訊請參考此連結,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。,,28.4506108
986,耶路撒冷希伯來大學,Hebrew University of Jerusalem,以色列,Israel,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/986,是,,,,,,,,,,,,31.7918555
941,臺拉維夫大學,Tel Aviv University,以色列,Israel,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/941,是,一般組,GPA 達2.70分以上,大二以上/碩一以上/博一以上學生,,,全學年0名。因交換學生往來不平衡，該校2025/2026年度不開放申請。,Term 1 (Winter Semester): October to January；Term 2 (Spring semester): March to July,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,不保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。,,32.1123577
384,以色列理工學院,,以色列,Israel,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/384,是,一般組,GPA 達3.30分以上,,,,全學年0名。因交換學生往來不平衡，該校2025/2026年度不開放申請。,Term 1 (Winter Semester): October to January；Term 2 (Spring semester): March to July,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,不保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。,,32.7768128
1293,熊本大學,Kumamoto University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/1293,是,,GPA 達3.30分以上,,,醫學院、生物資源暨農學院獸醫學系,全學年1名。,Spring Semester: April – beginning of August；Fall Semester: end of September – mid February,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿，更多資訊請見此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有相對應系所及足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,32.8164178
978,兵庫縣立大學,University of Hyogo,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/978,是,,GPA 達3.00分以上,,,,全學年1名。,First semester: April to September；Second semester: October to March,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,保證住宿，但不保證校內住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,34.9295623
1198,秋田大學,Akita University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/1198,是,,GPA 達2.70分以上,大二以上/碩一以上/博一以上學生,,醫學院,全學年0名。因交換學生往來不平衡，該校2025/2026年度不開放申請。,Fall Semester: October - February；Spring Semester: April - August,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,39.7277525
1187,近畿大學,Kindai University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/1187,是,一般組,GPA 達2.80分以上,大二以上(僅限大學部)學生,,醫學院藥學系、文學院,日語組 全學年1名。 (人數限1名，於本校第一學期出國交換一學期或一學年) 一般組 全學年1名。 (人數限1名，於本校第一學期出國交換一學期或一學年),Spring Semester: April - August；Fall Semester: September - February,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,34.6517298
1009,一橋大學,Hitotsubashi University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/1009,是,一般組,GPA 達3.00分以上,,本校大二以上/碩一以上(不含博士生)學生，以報名交換學生甄選時，本校教務處學籍系統上之年級為準。 2.	GPA 達3.00分以上。 3.	具日文檢定成績 2 級以上。 4.	不接受社會科學院、管理學院管理學院企業管理碩士專班、法律學院之學生申請。 日語組，依照合約，此名額保留予社會科學院學生 1.	本校大二以上/碩一以上(不含博士生)學生，以報名交換學生甄選時，本校教務處學籍系統上之年級為準。 2.	GPA 達3.00分以上。 3.	具日文檢定成績 2 級以上,社會科學院、管理學院管理學院企業管理碩士專班、法律學院,日語組 全學年1名。,Spring - Summer Semester:；Spring Quarter: April - May,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,"['保證住宿，住宿資訊請參考此連結。', '交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收']",35.6937953
927,廣島大學,Hiroshima University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/927,是,一般組,,,,,日語組 全學年0名。因交換學生往來不平衡，該校2025/2026年度不開放申請。  一般組 全學年0名。因交換學生往來不平衡，該校2025/2026年度不開放申請。,Fall Semester: October - February；Spring Semester: April - August,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,34.4019766
1004,名古屋外國語大學,Nagoya University of Foreign Studies (NUFS),日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/1004,是,一般組,GPA 達3.00分以上,大二以上/碩一以上/博一以上學生,,,日語組 全學年1名。,Fall Semester: September - December；Spring Semester: April - July,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,
809,立命館大學,Ritsumeikan University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/809,是,,GPA 達3.00分以上,,,,全學年1名。 (人數限1名，於本校第一學期出國交換一學期或一學年),Spring Semester: April - September；Fall Semester: September - March,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,不保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,35.034404
816,關西學院大學,Kwansei Gakuin University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/816,是,一般組,,,,,日語組 全學年1名。(人數限1名，於本校第1學期出國交換一學期或一學年)  一般組 全學年1名。(人數限1名，於本校第1學期出國交換一學期或一學年),Fall Semester: Late September - Late January；Spring Semester: Mid-March - Early August,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,不保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,34.768813
955,日本大學,Nihon University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/955,是,,GPA 達3.30分以上,大二以上/碩一以上/博一以上學生,,醫學院、生物資源暨農學院獸醫學系、法律學院、社會科學院政治學研究所、社會科學院經濟學研究所、文學院人類學研究所、社會科學院社會學研究所、生物資源暨農學院獸醫學研究所,一學期1名。(因交換不平衡，此校不開放第二次志願選填階段選填),Fall semester: September - February；Spring semester: April - July,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,不保證住宿。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,35.6971554
394,東京科學大學（原東京工業大學）,Institute of Science Tokyo (Previously Tokyo Institute of Technology),日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/394,否,一般組,,大二以上/碩一以上/博一以上學生,,,日語組 全學年0名。因交換學生往來不平衡，該校2025/2026年度不開放申請。  一般組 全學年0名。因交換學生往來不平衡，該校2025/2026年度不開放申請。  ⚠️ 該校為科學／工業大學，請欲選填該校的學生，先行查詢該校是否有相對應系所。如欲跨系所選填者，請務必具備相關領域之背景知識及選課條件符合之證明，以避免交換入學申請被拒絕  最新資訊 東京工業大學自113年10月1日起，與東京醫科齒科大學合併為東京科學大學（Institute of Science Tokyo）。,,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,不保證住宿，住宿資訊，請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,
798,長崎大學,Nagasaki University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/798,是,一般組,GPA 達3.00分以上,,,,日語組 全學年1名。(人數限1名，於本校第1學期出國交換一學期或一學年)  一般組 全學年1名。(人數限1名，於本校第1學期出國交換一學期或一學年),Fall Semester: September - March；Spring Semester: April - September,須須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,不保證住宿，住宿資訊請參考此連結,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,32.7861999
817,橫濱國立大學,Yokohama National University (YNU),日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/817,是,一般組,GPA 達3.70分以上,大二以上(僅限大學部)學生,,,日語組 一學期0名。因交換學生往來不平衡，該校2025/2026年度日語組不開放申請。  一般組 一學期0名。因交換學生往來不平衡，該校2025/2026年度一般組不開放申請。,Fall Semester: October - March；Spring Semester: April - August,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,,交換學校一覽表所列之語言能力等規定為該校之最低門檻，同學需自行確認最新資訊，如語言能力及成績是否符合該校要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識等，若未達標準，該校有權拒收,,35.4737978
824,金澤大學,Kanazawa University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/824,是,一般組,GPA 達3.00分以上,大二以上/碩一以上/博一以上學生,,,日語組 一學期0名。因交換學生往來不平衡，該校2025/2026年度不開放申請。  一般組 一學期0名。因交換學生往來不平衡，該校2025/2026年度不開放申請。,Fall Semester: October - March；Spring Semester: April - August,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,36.6575095
800,神奈川大學,Kanagawa University (KU),日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/800,是,一般組,GPA 達2.44分以上,大二以上/碩一以上/博一以上學生,,,日語組 全學年0名。因交換學生往來不平衡，該校2025/2026年度不開放申請。  一般組 全學年0名。因交換學生往來不平衡，該校2025/2026年度不開放申請。,Spring Semester: April- July；Fall Semester: September- January,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,不保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,35.5914478
108,大阪大學,Osaka University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/108,否,一般組,GPA 達3.30分以上,大二以上/碩一以上/博一以上學生,,,日語組 全學年0名。因交換學生往來不平衡，該校2025/2026年度不開放申請。  一般組 全學年0名。因交換學生往來不平衡，該校2025/2026年度不開放申請。,Fall Semester: October - March；Spring Semester: April - September,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,不保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。,,34.5111992
376,青山學院大學,Aoyama Gakuin University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/376,是,,GPA 達3.00分以上,,,無,一學期1名。,Fall Semester: September - February；Spring Semester: April - August,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,不保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,35.6605744
377,同志社大學,Doshisha University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/377,是,一般組,,大二以上/碩一以上/博一以上學生,,法律學院、管理學院,日語組 全學年1名。,Fall Semester: September - February；Spring Semester: April - September,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,不保證住宿。依據宿舍不同，每月約34000~77000日圓。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,35.0304815
607,上智大學,Sophia University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/607,是,一般組,GPA 達3.30分以上,,,,日語組 全學年1名。(人數限1名，於本校第1學期出國交換一學期或一學年) 一般組 全學年1名。(人數限1名，於本校第1學期出國交換一學期或一學年),Spring Term: April - July；Autumn Term: September - January,須在本校註冊並繳交全額學雜費，免繳該校學費，但住宿費、生活費、保險費、往返機票費等均須自行負擔。,,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,35.68395
103,名古屋大學,Nagoya University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/103,否,,GPA 達3.50分以上,大二以上/碩一以上/博一以上學生,,法律學院,全學年1名。,Fall Semester: October - February；Spring Semester: April - August,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,保證住宿，但不保證校內住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,35.1533086
109,神戶大學,Kobe University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/109,是,,GPA 達3.70分以上,大二以上/碩一以上/博一以上學生,,,全學年1名。,Fall Semester: October - February；Spring Semester: April - August,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,34.663757
38,岡山大學,Okayama University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/38,是,,GPA 達2.50分以上,大二以上(僅限大學部)學生,,,全學年1名。,Fall Semester: October - February；Spring Semester: April - August,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,保證住宿，住宿資訊請參考此連結,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,34.6889496
107,筑波大學,University of Tsukuba,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/107,是,一般組,GPA 達3.00分以上,大二以上/碩一以上/博一以上學生,,,日語組 全學年2名。,Spring Semester: April - August；Fall Semester: October - February,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,36.1070526
34,東京大學,The University of Tokyo (UTokyo),日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/34,否,一般組,GPA 達3.30分以上,大二以上/碩一以上/博一以上學生,,,日語組 全學年1名。 (人數限1名，於本校第一學期出國交換一學期或一學年) 一般組 全學年1名。 (人數限1名，於本校第一學期出國交換一學期或一學年)  ⚠️ 所有交換入學申請件均需再接受該校各學部審核，審核結果係由此校各學部所決定；若交換入學申請被拒絕，各學部「不會」提供拒收原因，請欲申請該校之同學特別注意！,Fall Semester: October to March；Spring Semester: April to August/September,須在本校註冊並繳交全額學雜費，免繳該校學費，但住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊，請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,35.7134629
35,國際教養大學,Akita International University (AIU),日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/35,是,一般組,GPA 達2.70分以上,大二以上(僅限大學部)學生,,,全學年2名。 (人數限2名，於本校第一學期出國交換一學期或一學年),Fall Semester: September - December；Spring Semester: April - July,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,保證住宿，請參考住宿資訊,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,"['保證住宿，請參考住宿資訊', '交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收']",39.6262624
36,北海道大學,Hokkaido University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/36,否,一般組,GPA 達3.30分以上,,,,日語組 全學年1名。,Fall semester: October - March；Spring semester: April - September,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,43.0790078
37,京都大學,Kyoto University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/37,否,一般組,GPA 達3.30分以上,大二以上/碩一以上/博一以上(僅限大學部)學生,,醫學院,日語組 全學年1名。,Fall Semester: September - February；Spring Semester: April - August,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,不保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,35.0229299
32,關西大學,Kansai University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/32,是,一般組,,大二以上/碩一以上/博一以上學生,,,日語組 全學年1名。,Spring Semester: April - September；Fall Semester: September - March,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,34.7727934
33,琉球大學,University of the Ryukyus,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/33,是,一般組,,大二以上/碩一以上/博一以上學生,,醫學院,日語組 全學年1名。 (人數限1名，於本校第1學期出國交換一學期或一學年)  一般組 全學年1名。 (人數限1名，於本校第1學期出國交換一學期或一學年),,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,26.2493768
31,東京學藝大學,Tokyo Gakugei University (TGU),日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/31,是,一般組,,,,,日語組 全學年1名。(人數限1名，於本校第1學期出國交換一學期或一學年)  一般組 全學年1名。(人數限1名，於本校第1學期出國交換一學期或一學年),Fall semester: October - March；Spring semester: April - September,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔。,保證住宿（非校內），住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,35.7062778
